Overall_Rank	Gender_Rank	Div_Rank	Bib	Name	Gender	Division	Country	Club	Penalty	Swim	T1	Bike	T2	Run	Total_Time
1534	1400	277	1385	Thorsten Kemmer	M	M30-34	DEU	TEAM ERDINGER ALKOHOLFREI		01:28:29	00:04:39	05:31:16	00:13:30	04:13:22	11:31:15
1535	1401	323	1451	Michael Machel	M	M40-44	DEU	DAS TRETLAGER SALZGITTER		01:16:02	00:04:31	05:47:51	00:03:50	04:19:06	11:31:18
1536	1402	278	2009	Christian Brem	M	M30-34	DEU	LIFEPARK MAX INGOLSTADT		01:21:59	00:04:41	05:45:55	00:03:58	04:15:02	11:31:33
1537	1403	113	2146	Christian Nikolaus	M	M25-29	DEU	RV WETTSTETTEN		01:14:55	00:04:21	05:27:13	00:03:12	04:41:56	11:31:35
1538	1404	265	2640	Gerold Keusch	M	M35-39	AUT	HSV AMSTETTEN		01:20:20	00:04:50	05:32:06	00:03:21	04:31:00	11:31:36
1539	1405	100	418	Gerd Geisenhof	M	M50-54	DEU	Griesheim		01:05:18	00:03:12	05:41:25	00:02:15	04:39:29	11:31:38
1540	1406	279	2208	David Dr. Sedelnick	M	M30-34	USA	New York		01:22:19	00:02:53	05:29:25	00:05:07	04:31:56	11:31:38
1541	1407	18	1204	David Evans	M	M20-24	GBR	SERPENTINE RC		01:13:35	00:05:47	06:07:19	00:04:54	04:00:10	11:31:43
1542	135	18	564	Gabi Fanger	F	W45-49	DEU	SPVGG HÖHENKIRCHEN		01:25:47	00:03:55	05:44:26	00:04:49	04:12:49	11:31:45
1543	1408	324	3329	Markus Keller	M	M40-44	DEU	Düsseldorf		01:16:16	00:07:03	06:05:16	00:06:17	03:57:02	11:31:52
1544	1409	266	1661	Emmanuel Dr. Ndikumana	M	M35-39	BEL	Brussel		01:17:22	00:04:00	05:51:55	00:04:01	04:14:42	11:31:58
1545	1410	280	2059	Thomas Romeis	M	M45-49	DEU	Wiesbaden		01:15:12	00:03:23	05:47:25	00:03:42	04:22:23	11:32:03
1546	1411	281	2564	Andreas Woerz	M	M45-49	DEU	SG SIEMENS AMBERG		01:22:32	00:05:45	06:03:34	00:04:44	03:55:30	11:32:03
1547	1412	114	2644	Gregor Walla	M	M25-29	DEU	Nürnberg		01:26:46	00:04:43	05:55:29	00:06:07	03:59:02	11:32:04
1548	1413	325	2421	Jürgen Hees	M	M40-44	DEU	Kronau		01:13:33	00:03:14	05:40:05	00:04:14	04:31:04	11:32:08
1549	1414	101	2229	Bernward Fabri	M	M50-54	DEU	TRI-TEAM KAISERSTUHL		01:07:41	00:02:54	05:30:21	00:02:23	04:48:52	11:32:09
1550	1415	326	1918	Michael Klahm	M	M40-44	DEU	LAZ SAARBRÜCKEN		01:11:33	00:02:22	06:01:47	00:01:56	04:14:35	11:32:11
1551	1416	280	1707	Jan Häring	M	M30-34	DEU	AMMERSEE TRIAGATORS		01:13:15	00:03:38	05:10:53	00:03:40	05:00:50	11:32:15
1552	1417	267	2453	Jens Hohmann	M	M35-39	DEU	SG INDERSDORF		01:36:36	00:03:20	06:05:50	00:02:42	03:43:49	11:32:16
1553	1418	102	2256	Ian Ellery	M	M50-54	GBR	Ware		01:32:21	00:05:48	05:33:58	00:03:44	04:16:27	11:32:16
1554	1419	281	1188	Stéphane Dr. Vetter	M	M30-34	FRA	TUC TRIATHLON		01:12:04	00:04:05	05:37:28	00:06:44	04:31:57	11:32:17
1555	1420	327	3293	Michael Schumann	M	M40-44	DEU	LAUFTEAM MARTIN BAUER GROUP		01:19:55	00:03:53	05:45:41	00:02:59	04:19:54	11:32:20
1556	136	26	736	Lisa Page	F	W40-44	GBR	BLACKHEATH & BROMLEY		01:20:24	00:05:58	05:52:17	00:07:07	04:06:36	11:32:20
1557	1421	282	2267	David Gironès Andrade	M	M30-34	ESP	CLUB TRIATLÓ TARRAGONA		01:18:08	00:08:00	05:56:18	00:06:24	04:03:43	11:32:31
1558	1422	328	2958	Alexander Lobmeier	M	M40-44	DEU	LG REISBACH		01:24:08	00:04:57	06:00:55	00:04:09	03:58:27	11:32:35
1559	1423	19	2353	Graham Dr. Lockett	M	M55-59	AUS	WHITSUNDAY TRIATHLON CLUB		01:22:23	00:06:10	05:37:21	00:05:56	04:20:50	11:32:39
1560	137	27	658	Renate Blockhaus	F	W40-44	DEU	TRIATHLON TEAM RATINGEN 08		01:20:37	00:03:56	05:40:53	00:02:41	04:24:40	11:32:44
1561	1424	20	2106	Thomas Bergem	M	M55-59	DEU	Saarbrücken		01:09:34	00:03:12	05:51:46	00:03:34	04:24:41	11:32:46
1562	1425	283	2440	Mark Nicholls	M	M30-34	IRL	BLACKHEATH 2		01:17:35	00:06:12	06:02:42	00:07:17	03:59:10	11:32:55
1563	1426	282	2081	Andreas Harloff	M	M45-49	DEU	Arendsee		01:19:42	00:05:55	05:49:49	00:05:05	04:12:38	11:33:07
1564	1427	268	1990	Pau Mateu	M	M35-39	ESP	C.E. NO TE PARES		01:09:14	00:04:26	06:03:29	00:03:01	04:13:02	11:33:09
1565	1428	329	925	Allan Dr. Torne	M	M40-44	DNK	SMT SILKEBORG		01:18:17	00:04:56	05:24:19	00:02:55	04:42:45	11:33:10
1566	1429	283	2378	Thomas Lauterbach	M	M45-49	DEU	TEAM LEBROY		01:09:47	00:05:52	05:59:26	00:04:33	04:13:34	11:33:10
1567	138	30	661	Manuela Östreich	F	W35-39	DEU	TUS GRIESHEIM		01:12:00	00:02:29	05:46:23	00:01:58	04:30:26	11:33:14
1568	139	6	758	Barbara Benz	F	W20-24	DEU	LA CARRERA TRITEAM ROTHSEE		01:11:01	00:03:06	06:11:28	00:03:10	04:04:44	11:33:26
1569	1430	269	1500	Jens Koepke	M	M35-39	DEU	TV LANGENBERG		01:27:15	00:03:48	05:53:31	00:03:11	04:05:46	11:33:30
1570	1431	270	3051	Dietrich Bobrow	M	M35-39	DEU	TRI TEAM FS DÜSSELDORF		01:20:34	00:06:33	05:58:23	00:04:39	04:03:24	11:33:31
1571	1432	271	281	Torsten Frech	M	M35-39	DEU	TGV SCHOTTEN		01:08:43	00:07:23	05:07:07	00:03:59	05:06:26	11:33:37
1572	1433	330	2712	Raphael Dammann	M	M40-44	DEU	TRIAS HILDESHEIM		01:05:36	00:03:37	05:51:00	00:04:28	04:29:00	11:33:39
1573	1434	331	2682	Tomá? Komorous	M	M40-44	CZE	CHB-20-09		01:17:47	00:04:47	05:47:01	00:04:51	04:19:16	11:33:40
1574	1435	284	1571	Matthias Scheffler	M	M45-49	DEU	SC-KÖNIGSBRUNN		01:12:23	00:03:27	05:47:26	00:04:23	04:26:06	11:33:43
1575	1436	285	1731	Siegi Herlinger	M	M45-49	DEU	BLUMENPAVILLON REGENSBURG		01:15:11	00:05:25	05:45:59	00:03:10	04:24:06	11:33:50
1576	1437	115	2178	Sergio Goni Lopez	M	M25-29	ESP	HIRUKI - VALLE DE EGUES		01:13:36	00:04:48	05:36:56	00:05:42	04:32:49	11:33:50
1577	1438	272	2909	Jan-Christoph Krüger	M	M35-39	DEU	TRIABOLOS TRIATHLON HAMBURG E.V.		01:13:41	00:05:49	05:46:09	00:04:43	04:23:36	11:33:56
1578	1439	332	1914	Jaap Bosch	M	M40-44	NLD	Driebergen		01:19:31	00:06:01	05:37:15	00:07:17	04:23:57	11:33:58
1579	140	31	900	Maona Hoelck-Buske	F	W35-39	BRA	TSG 08 ROTH		01:03:20	00:05:17	05:59:52	00:04:39	04:20:59	11:34:04
1580	1440	273	2194	Roberto Cornaglia	M	M35-39	ITA	SAI FRECCE BIANCHE TRIATHLON		01:16:21	00:07:19	05:40:38	00:05:47	04:24:04	11:34:08
1581	141	32	738	Anne Stettler	F	W35-39	CHE	RUSHTEAM ECUBLENS		01:04:21	00:03:17	05:55:48	00:02:06	04:28:37	11:34:08
1582	142	33	607	Ramona Schneider	F	W35-39	DEU	TV 1860 FÜRTH		01:10:59	00:03:41	05:59:26	00:03:17	04:16:51	11:34:12
1583	1441	103	2593	Jürgen Heinold	M	M50-54	DEU	TV HERGERSHAUSEN		01:15:17	00:05:48	05:58:24	00:07:07	04:07:40	11:34:14
1584	1442	274	1906	Florian Schmid	M	M35-39	DEU	TRIABOLOS TRIATHLON HAMBURG E.V.		01:18:46	00:02:46	05:36:12	00:03:48	04:32:45	11:34:15
1585	1443	104	2033	Tobias Woeste	M	M50-54	DEU	POST SV UELZEN		01:06:14	00:04:07	05:40:58	00:05:04	04:37:57	11:34:18
1586	1444	333	2094	Shawn Duffy	M	M40-44	USA	London		01:28:18	00:03:16	06:06:54	00:03:05	03:52:48	11:34:19
1587	1445	284	1395	Timo Diefenbacher	M	M30-34	DEU	KRAICHGAU TRIATHLON E.V.		00:58:57	00:02:58	05:36:25	00:02:17	04:53:44	11:34:20
1588	143	30	649	Veronika Stadler	F	W30-34	AUT	GCG TRITEAM		01:21:26	00:03:37	05:45:35	00:03:06	04:20:50	11:34:33
1589	1446	286	2066	Chris Rainford	M	M45-49	GBR	Chorley		01:15:40	00:03:11	05:12:11	00:04:01	04:59:38	11:34:39
1590	1447	334	2036	Guido Dinkel	M	M40-44	DEU	TV RIEGEL - TRI TEAM 2010		01:17:08	00:06:42	06:08:48	00:05:39	03:56:31	11:34:47
1591	1448	275	2688	Alexandr Vokroj	M	M35-39	CZE	USK AKADEMIK CHEB		01:11:37	00:04:40	05:53:27	00:02:44	04:22:22	11:34:47
1592	1449	105	1923	Rolf Mayrhörmann	M	M50-54	DEU	BIKE BOX FULDA		01:04:11	00:03:08	05:35:00	00:04:35	04:47:57	11:34:49
1593	1450	21	2328	Martin Kaeser	M	M55-59	CHE	FREERADICALS		01:26:54	00:05:47	05:50:07	00:04:32	04:07:43	11:35:01
1594	1451	287	1470	Roland Platz	M	M45-49	DEU	DARMSTADT		01:13:10	00:05:47	05:45:37	00:07:46	04:22:43	11:35:01
1595	1452	335	2479	Duncan Wild	M	M40-44	GBR	Reading		01:20:30	00:03:22	05:47:49	00:04:21	04:19:01	11:35:02
1596	1453	276	3447	Josef Laufer	M	M35-39	DEU	DIE IRRLÄUFER - BAD HOMBURG		01:27:18	00:04:28	05:58:00	00:05:15	04:00:08	11:35:06
1597	1454	277	1504	Martin Hofbauer	M	M35-39	AUT	TEAM MARTIN		01:05:54	00:03:29	06:01:14	00:03:04	04:21:28	11:35:07
1598	1455	336	3099	Hagay Anaby	M	M40-44	ISR	NITRO		01:12:25	00:04:59	06:09:54	00:03:01	04:04:50	11:35:09
1599	1456	285	275	Peter Kiessling	M	M30-34	DEU	UTE MÜCKEL SEBAMED TRIATHLON TEAM		01:07:39	00:02:52	05:44:18	00:02:03	04:38:22	11:35:12
1600	144	34	700	Silke Roßkopf	F	W35-39	DEU	TEAM ERDINGER ALKOHOLFREI		01:34:36	00:02:33	06:01:11	00:02:27	03:54:29	11:35:14
1601	1457	337	1417	Horst Hübl	M	M40-44	DEU	SYNERGY-SPORTS.DE		01:15:57	00:06:30	05:32:09	00:02:31	04:38:17	11:35:22
1602	1458	338	3020	Olivier Bergeron	M	M40-44	FRA	CLERMONT TRIATHLON		01:28:46	00:05:50	05:50:46	00:06:08	04:03:54	11:35:22
1603	145	28	3442	Heike Jakob	F	W40-44	DEU	TEAM RADON		01:11:59	00:03:39	05:42:44	00:02:10	04:34:52	11:35:22
1604	1459	106	1852	Tom Fink	M	M50-54	DEU	TRIA TEAM NEA		01:18:35	00:03:35	05:37:48	00:03:54	04:31:33	11:35:23
1605	1460	339	2121	Tommi Elomaa	M	M40-44	FIN	IK-32		01:09:41	00:04:06	05:33:24	00:08:00	04:40:15	11:35:23
1606	1461	288	2088	Frank Hermstein	M	M45-49	DEU	TG LISPENHAUSEN - 3ENDER		01:28:21	00:03:42	05:52:00	00:02:17	04:09:07	11:35:25
1607	1462	278	1815	Pierre Dr. Sabre	M	M35-39	FRA	RACING CLUB D'ARRAS TRIATHLON		01:12:55	00:03:49	05:40:09	00:04:35	04:34:03	11:35:28
1608	1463	286	3072	Simon Gänger	M	M30-34	DEU	PHYSIO EXTREM		01:42:49	00:06:50	05:48:06	00:03:42	03:54:04	11:35:29
1609	146	29	594	Petra Rapp	F	W40-44	DEU	TRIA ECHTERDINGEN		01:15:46	00:04:14	05:57:35	00:02:37	04:15:20	11:35:30
1610	1464	289	2926	Holger Marcus	M	M45-49	DEU	TRIANDERTALER METTMANN SPORT		01:10:58	00:03:50	05:49:41	00:03:31	04:27:33	11:35:31
1611	1465	116	2795	Christopher Michael	M	M25-29	DEU	MA-TRI-DU GEFREES		01:07:46	00:03:23	05:58:59	00:04:34	04:20:58	11:35:38
1612	1466	340	414	Carsten Michael	M	M40-44	DEU	TRI-TEAM DISSEN		01:13:03	00:03:03	05:11:11	00:04:22	05:04:16	11:35:53
1613	1467	290	1783	Marc Freerks	M	M45-49	DEU	RADCLUB BREMEN		01:12:51	00:04:30	05:31:16	00:09:05	04:38:15	11:35:54
1614	1468	291	3105	David Cox	M	M45-49	GBR	CHILTERN TRI		01:08:14	00:04:16	05:53:04	00:04:50	04:25:33	11:35:56
1615	1469	341	2441	Miguel Monroy Ruiz	M	M40-44	ESP	CLUB TRIATLON ARENA ALICANTE		01:23:04	00:04:16	05:52:44	00:03:59	04:12:04	11:36:06
1616	1470	107	2377	Klaus Felder	M	M50-54	DEU	FIT4TRI TG BAD WALDSEE		01:14:41	00:03:33	05:37:47	00:02:40	04:37:27	11:36:06
1617	1471	342	2739	Daniel Harris	M	M40-44	GBR	London		01:18:40	00:06:19	05:52:52	00:06:13	04:12:04	11:36:07
1618	1472	292	2848	Axel Schmid	M	M45-49	DEU	Römerstein		01:06:26	00:06:31	06:10:29	00:02:47	04:09:59	11:36:09
1619	1473	293	2200	Frank Prieß	M	M45-49	DEU	TSV BAYER DORMAGEN		01:10:52	00:03:42	05:41:26	00:05:01	04:35:14	11:36:13
1620	1474	117	2992	Felipe De Souza Krauss Silva	M	M25-29	BRA	PORSCHE		01:09:12	00:05:08	05:31:50	00:02:54	04:47:22	11:36:24
1621	1475	279	1423	Martin Grad	M	M35-39	AUT	IRONTEAM EFERDING CELL ACTIVE		01:07:17	00:04:41	05:29:02	00:05:40	04:49:50	11:36:29
1622	1476	294	2543	Gregor Wille	M	M45-49	DEU	SC SIGMA-ALDRICH		01:08:04	00:05:06	05:56:23	00:04:21	04:22:44	11:36:37
1623	1477	295	2325	Knut Ströhmann	M	M45-49	DEU	Kerzlin		01:15:08	00:03:42	05:44:21	00:03:22	04:30:07	11:36:38
1624	1478	343	2375	Olaf Dirker	M	M40-44	DEU	TVE GREVEN TRIATHLON		01:10:23	00:06:51	05:56:42	00:06:04	04:16:59	11:36:57
1625	1479	280	2426	Matthias Ott	M	M35-39	DEU	SV HEUBACH		01:11:54	00:03:56	05:43:19	00:02:09	04:35:43	11:37:00
1626	1480	344	2182	Manuel Dr. Olmo	M	M40-44	ESP	Sevilla		01:11:27	00:05:47	06:09:40	00:05:42	04:04:26	11:37:00
1627	1481	345	1920	Claus Fabig	M	M40-44	DEU	SG SIEMENS AMBERG		01:19:28	00:05:03	05:55:44	00:06:04	04:10:47	11:37:03
1628	1482	108	1604	Andreas Büttner	M	M50-54	DEU	TSV OTTOBRUNN		00:59:34	00:03:00	05:51:43	00:01:46	04:41:06	11:37:07
1629	1483	296	3042	Ralf Fischer	M	M45-49	DEU	TRI-TEAM ETTLINGEN		01:22:48	00:06:11	05:56:49	00:05:44	04:05:37	11:37:07
1630	1484	346	2475	Paul Kelly	M	M40-44	GBR	Reading		01:13:27	00:05:55	05:57:39	00:09:46	04:10:23	11:37:08
1631	1485	281	2025	Laurent Szewczyk	M	M35-39	FRA	TRIATHLON CLUB DE LIEVIN		01:13:03	00:02:52	05:35:57	00:04:11	04:41:08	11:37:09
1632	1486	297	2919	Alexander Korseska	M	M45-49	DEU	RTC FRECHEN 80		01:13:13	00:05:45	05:34:18	00:04:00	04:39:56	11:37:11
1633	1487	109	2344	Wolfgang Frank	M	M50-54	DEU	SG STERN GAGGENAU		01:05:53	00:03:48	05:51:45	00:03:18	04:32:33	11:37:15
1634	1488	287	1871	Matthias Hofmann	M	M30-34	DEU	DAV TRIATHLON HERSBRUCK		01:07:00	00:02:28	05:43:45	00:03:28	04:40:36	11:37:15
1635	147	31	770	Saskia Curtet	F	W30-34	CHE	RUSHTEAM		01:10:24	00:04:13	05:56:50	00:03:21	04:22:31	11:37:16
1636	1489	347	2098	Jean-Francois Bellet	M	M40-44	FRA	LYS AA TRIATHLON CLUB		01:19:11	00:03:10	06:00:18	00:02:25	04:12:16	11:37:19
1637	1489	118	1819	Michael Leistner	M	M25-29	DEU	TEAM KLINIKUM NÜRNBERG		01:07:54	00:04:34	05:37:50	00:03:00	04:44:03	11:37:19
1638	1491	288	2228	Daniel Welsch	M	M30-34	DEU	HARDTSEEMAFIA TRIATHLON		01:11:47	00:04:41	05:53:53	00:05:59	04:21:02	11:37:20
1639	148	35	748	Tanja Niedick	F	W35-39	DEU	JOGMAP		01:22:03	00:06:24	06:02:49	00:04:34	04:01:33	11:37:22
1640	1492	282	1112	Javier Pagoaga Izurrategui	M	M35-39	ESP	42195.ES		01:07:47	00:06:21	05:35:01	00:03:11	04:45:06	11:37:24
1641	1493	348	972	Phil Parsons	M	M40-44	GBR	WORCESTER TRIATHLON CLUB		00:57:35	00:03:03	05:25:10	00:03:09	05:08:30	11:37:25
1642	1494	298	1919	Alan Lightfoot	M	M45-49	GBR	THAMES TURBO TRIATHLON CLUB		01:19:09	00:03:46	05:35:06	00:04:32	04:34:53	11:37:25
1643	1495	289	1320	Marcus Biller	M	M30-34	DEU	FEUERWEHRVEREIN ESSEN		01:05:36	00:03:07	05:28:06	00:03:42	04:56:57	11:37:26
1644	1496	349	3163	Bernd Koch	M	M40-44	DEU	TEAM4FRIENDS		01:09:16	00:04:39	05:53:43	00:02:20	04:27:41	11:37:37
1645	149	36	800	Valerie Stopa	F	W35-39	FRA	SG LA WANTZENAU TRIATHLON		01:27:35	00:07:04	05:57:04	00:04:21	04:01:38	11:37:40
1646	1497	110	2489	Denis Bulourde	M	M50-54	FRA	ACBB TRIATHLON		01:12:33	00:03:46	05:48:48	00:06:07	04:26:32	11:37:44
1647	1498	290	1482	Matthias Gaipl	M	M30-34	DEU	TEAM STEUERKANZLEI SCHWEIGER GERSTNER		01:21:06	00:04:25	05:46:07	00:03:55	04:22:17	11:37:48
1648	1499	291	1403	Jean Rafael Kusma	M	M30-34	BRA	Curitiba		01:13:01	00:04:49	05:43:56	00:04:58	04:31:08	11:37:51
1649	150	30	683	Sophie Ward	F	W40-44	GBR	WIMBLEDON WINDMILERS		01:08:24	00:03:22	05:56:39	00:03:18	04:26:10	11:37:51
1650	1500	299	2135	Thomas Dr. Morgenstern	M	M45-49	DEU	TV DRESDEN		01:12:31	00:04:07	05:46:31	00:02:55	04:31:50	11:37:53
1651	1501	119	2764	Matthias Mentasti	M	M25-29	AUT	Wien		01:13:24	00:03:57	05:33:35	00:03:10	04:43:53	11:37:57
1652	151	37	652	Kerstin Simon	F	W35-39	DEU	Fulda		01:27:26	00:03:42	05:50:23	00:04:46	04:11:47	11:38:01
1653	1502	292	3246	Steeve Gonzalez	M	M30-34	FRA	Boulogne Billancourt		01:18:22	00:07:49	05:59:16	00:05:14	04:07:24	11:38:03
1654	1503	111	1289	Peter Prof. Dr. Kohmann	M	M50-54	DEU	Rastatt		01:04:58	00:04:46	05:42:15	00:02:23	04:43:49	11:38:10
1655	1504	120	3243	Xavier Susan	M	M25-29	ESP	NPC		01:14:28	00:03:58	05:51:17	00:03:25	04:25:11	11:38:17
1656	1505	350	3271	Libor Vanicek	M	M40-44	CZE	Prague		01:32:03	00:05:49	05:36:40	00:06:14	04:17:36	11:38:20
1657	152	5	763	Lia Kutzscher	F	W50-54	CAN	Port Sydney		01:21:37	00:03:18	05:44:02	00:07:35	04:21:56	11:38:27
1658	1506	121	1709	Florian Diepold	M	M25-29	DEU	Passau		01:12:09	00:06:19	05:45:02	00:04:46	04:30:21	11:38:35
1659	1507	300	2180	Boaz Merom	M	M45-49	ISR	BUZZ		01:28:41	00:03:56	06:03:11	00:02:10	04:00:40	11:38:36
1660	1508	351	2337	Nicola Jeschke	M	M40-44	DEU	TEAM KLINIKUM NÜRNBERG		01:31:01	00:05:14	05:46:40	00:03:17	04:12:31	11:38:42
1661	1509	112	1230	Nick Kastelein	M	M50-54	AUS	Mudgee		01:13:34	00:03:38	05:17:32	00:02:38	05:01:26	11:38:46
1662	1510	293	2546	Daniel Tietze	M	M30-34	DEU	TRIATHLON TEAM SCHLIEBEN		01:13:55	00:06:18	05:54:37	00:04:57	04:19:06	11:38:51
1663	1511	301	2744	Raido Kiipsaar	M	M45-49	EST	21CC TRIATLONIKLUBI		01:15:33	00:06:22	05:26:19	00:04:51	04:45:50	11:38:54
1664	153	38	739	Gloria Löbbert	F	W35-39	DEU	TRC ESSEN		01:10:47	00:03:56	05:34:58	00:04:52	04:44:27	11:38:57
1665	154	32	609	Naomi Fowler	F	W30-34	GBR	TEESDALE TRIATHLON CLUB		01:06:12	00:02:32	05:56:17	00:02:50	04:31:12	11:39:01
1666	1512	352	1933	Ulrich Karge	M	M40-44	DEU	TRI TEAM TSG SPROCKHÖVEL		01:07:08	00:03:56	05:49:56	00:02:20	04:35:44	11:39:02
1667	1513	294	2136	Jon Gudnason	M	M30-34	ISL	TRILUX		01:20:26	00:04:07	05:37:48	00:04:37	04:32:07	11:39:03
1668	1514	122	2784	Sören Sönksen	M	M25-29	DEU	SV ENGE-SANDE		01:24:32	00:06:34	05:27:51	00:05:52	04:34:19	11:39:06
1669	1515	22	1822	Karsten Herold	M	M55-59	DEU	TEAM ERDINGER ALKOHOLFREI		01:15:18	00:03:46	05:41:59	00:04:32	04:33:37	11:39:10
1670	155	19	546	Anja Schwarz-Granzow	F	W45-49	DEU	TV 03 BREITENBACH		01:23:40	00:02:49	05:33:41	00:01:48	04:37:15	11:39:11
1671	1516	295	1839	Christopher Smith	M	M30-34	GBR	ROSKILDE TRI		01:26:09	00:03:36	05:32:10	00:05:39	04:31:42	11:39:13
1672	1517	283	2349	Sebastian Seifert	M	M35-39	DEU	LAUFTEAM FÜRTH 2010		01:23:40	00:03:52	05:40:08	00:02:37	04:29:01	11:39:15
1673	1518	23	1488	Graham John Chapman	M	M55-59	GBR	ELY TRI CLUB		01:17:44	00:05:06	05:37:38	00:04:41	04:34:09	11:39:17
1674	1519	284	2628	Christian Betzlbacher	M	M35-39	DEU	SC SCHWANDORF		01:14:42	00:04:06	05:59:50	00:02:24	04:18:29	11:39:29
1675	1520	285	3078	Peeter Unt	M	M35-39	EST	TRISMILE		01:17:11	00:04:29	05:51:56	00:04:10	04:21:50	11:39:35
1676	1521	353	1946	Scott Smiciklas	M	M40-44	CAN	RUNNING FREE		01:25:05	00:04:14	05:33:50	00:01:55	04:34:36	11:39:39
1677	1522	296	1759	Jonas Blom	M	M30-34	FIN	BS-PU TRIATHLON		01:17:31	00:04:54	05:41:17	00:03:20	04:32:40	11:39:39
1678	1523	123	2794	Sebastian Wyrwa	M	M25-29	DEU	POST SV NÜRNBERG		01:00:28	00:04:05	05:31:17	00:03:13	05:01:01	11:40:02
1679	1524	354	292	Matthias Schütte	M	M40-44	DEU	TWISTRINGEN		01:10:25	00:02:24	05:11:36	00:01:42	05:14:01	11:40:05
1680	1525	355	921	Yariv Heller	M	M40-44	ISR	MYWAY		00:58:46	00:03:51	05:56:23	00:05:37	04:35:33	11:40:08
1681	1526	356	1461	José María Rodríguez Notario	M	M40-44	ESP	C.T. GUADALAJARA		01:08:44	00:04:33	05:39:53	00:03:06	04:43:55	11:40:09
1682	1527	357	337	Frank Druska	M	M40-44	DEU	TV 06 THALMÄSSING		01:18:25	00:02:33	05:22:37	00:05:07	04:51:30	11:40:09
1683	156	20	630	Linda Krebel	F	W45-49	DEU	Poppenhausen		01:21:31	00:06:43	05:42:11	00:05:13	04:24:34	11:40:10
1684	1528	358	2670	David Delmas	M	M40-44	FRA	CHESSY TRIATHLON		01:11:45	00:06:18	05:41:46	00:07:21	04:33:08	11:40:16
1685	1529	359	2416	Markus Wiesbeck	M	M40-44	DEU	Pfaffenhofen		01:19:22	00:10:17	05:48:24	00:05:37	04:16:41	11:40:19
1686	1530	124	3322	Francois Kaes	M	M25-29	LUX	Hoscheid-Dickt		01:20:00	00:07:36	05:55:32	00:04:36	04:12:40	11:40:23
1687	1531	113	2842	Alain Dr. Jorda	M	M50-54	FRA	CLES GARDANNE TRIATHLON		01:04:57	00:06:02	05:50:23	00:03:38	04:35:30	11:40:28
1688	1532	360	2625	Stéphane Cosson	M	M40-44	FRA	TRIATHLON CÔTE D'AMOUR		01:10:47	00:05:19	06:00:48	00:03:35	04:20:01	11:40:29
1689	1533	361	1455	Jörg Mannott	M	M40-44	DEU	OSC BREMERHAVEN TRIATHLON		01:19:06	00:04:01	05:43:43	00:02:53	04:30:52	11:40:33
1690	1534	1	72	Reinhard Börner	M	M65-69	DEU	MCDONALD'S TEAM RHEINFELDEN		01:28:10	00:03:28	06:03:00	00:02:55	04:03:03	11:40:33
1691	157	39	629	Melanie Avery	F	W35-39	AUS	THAMES TURBO TRIATHLON CLUB		01:09:02	00:04:51	06:03:37	00:04:39	04:18:26	11:40:33
1692	1535	362	2898	Werner Finnemann	M	M40-44	DEU	SV DIESTEDDE		01:22:29	00:06:16	05:47:18	00:04:54	04:19:40	11:40:34
1693	1536	114	2980	Lothar Lamm	M	M50-54	DEU	RSC KIRRLACH TRIATHLON		01:24:14	00:04:19	05:40:11	00:02:46	04:29:11	11:40:38
1694	1537	363	2954	Hans-Jürgen Theobald	M	M40-44	DEU	RSC UNTERMOSEL		01:12:43	00:05:34	05:46:24	00:03:42	04:32:21	11:40:42
1695	1538	115	2746	Roland Feierle	M	M50-54	DEU	FUNRUNNERS NEUMARKT		01:06:17	00:04:13	05:55:07	00:03:02	04:32:15	11:40:50
1696	1539	364	2108	David Hinch	M	M40-44	GBR	LINCSQUAD		01:15:40	00:05:14	05:31:09	00:03:00	04:45:53	11:40:55
1697	1540	365	2611	Dirk Brendler	M	M40-44	DEU	BEIMER-TEAM		01:14:54	00:04:24	05:48:27	00:02:32	04:30:40	11:40:55
1698	1541	366	2205	Andreas Sievers	M	M40-44	DEU	SCHAEFFLER TEAM		01:16:30	00:04:32	05:41:34	00:02:57	04:35:32	11:41:03
1699	1542	302	2355	Bent Koch Christiansen	M	M45-49	DNK	TØNDER		01:13:47	00:06:16	05:47:01	00:03:36	04:30:25	11:41:04
1700	1543	367	1735	Günther Huber	M	M40-44	DEU	ARITHNEA TEAM ASK MÜNCHEN SÜD		01:18:05	00:02:59	05:40:15	00:01:44	04:38:15	11:41:16
1701	1544	297	1884	Florian Schreiber	M	M30-34	DEU	TG 48 SCHWEINFURT		01:27:35	00:04:38	05:46:14	00:03:52	04:19:02	11:41:18
1702	1545	368	2734	Francisco Moscoso	M	M40-44	ESP	AD GUADALQUIVIR		01:11:20	00:05:03	06:09:20	00:05:22	04:10:21	11:41:23
1703	1546	369	1498	Mario Zengel	M	M40-44	DEU	TRIA TEAM HAUSEN		01:18:05	00:04:01	05:38:33	00:05:15	04:35:32	11:41:24
1704	158	15	636	Rebecca Sack	F	W25-29	DEU	EINTRACHT FRANKFURT TRIATHLON		01:08:54	00:02:26	05:46:23	00:01:52	04:41:50	11:41:24
1705	1547	370	1879	Heiko Hambrock	M	M40-44	DEU	NSU TRIATHLON		01:14:33	00:02:44	05:39:49	00:02:20	04:42:07	11:41:31
1706	1548	286	1595	Michael Maher	M	M35-39	AUS	Brisbane		01:03:16	00:03:34	05:48:34	00:02:07	04:44:05	11:41:34
