総合順位	No.	氏名	年齢	性別	居住地	総合記録	スイムラップ	S順	バイクラップ	B順	スプリット通過	ランラップ	R順	男子順位	女子順位	年代区分	年代別順
25	1325	南部 光	42	男	静岡県	1:20:51	0:17:45	29	0:37:24	32	0:55:09	25	0:25:42	30		21		40-44歳男子	1
26	1339	伊藤 孝夫	51	男	愛知県	1:20:54	0:18:51	33	0:36:50	26	0:55:41	27	0:25:13	26		22		50-54歳男子	5
27	1318	尾関 勇志	36	男	愛知県	1:21:26	0:21:06	47	0:37:10	29	0:58:16	38	0:23:10	15		23		35-39歳男子	1
28	1313	竹内 陸	29	男	愛知県	1:22:02	0:22:08	58	0:35:55	18	0:58:03	36	0:23:49	18	10	24		25-29歳男子	5
29	1360	大西 健夫	64	男	大阪府	1:22:51	0:19:11	36	0:39:16	40	0:58:27	41	0:24:24	21		25		60-64歳男子	1
30	1344	古賀 幹成	54	男	愛知県	1:23:13	0:16:11	19	0:36:35	23	0:52:46	18	0:30:17	45	10	26		50-54歳男子	6
31	1356	小平 達三	62	男	岐阜県	1:23:14	0:24:06	65	0:34:57	11	0:59:03	42	0:24:11	20		27		60-64歳男子	2
32	1322	豊田 貴俊	40	男	愛知県	1:23:32	0:20:25	43	0:36:50	25	0:57:15	34	0:25:17	27	60	28		40-44歳男子	2
33	1352	吉本 晋二	58	男	愛知県	1:23:38	0:17:59	30	0:35:53	16	0:53:52	20	0:29:46	43		29		55-59歳男子	2
34	1304	林 宗毅	24	男	栃木県	1:24:46	0:19:31	41	0:38:45	36	0:58:16	37	0:26:30	33		30		24歳以下男子	2
35	1330	本田 名	46	男	愛知県	1:25:22	0:15:06	11	0:39:02	39	0:54:08	23	0:31:14	55		31		45-49歳男子	4
36	1302	井上 智博	24	男	東京都	1:25:51	0:22:14	60	0:37:40	33	0:59:54	44	0:25:57	31		32		24歳以下男子	3
37	1303	乙幡 樹生	24	男	東京都	1:26:03	0:21:18	49	0:41:01	47	1:02:19	48	0:23:44	17		33		24歳以下男子	4
38	1321	高倉 健太	39	男	愛知県	1:26:22	0:19:25	40	0:38:19	35	0:57:44	35	0:28:38	42		34		35-39歳男子	2
39	1328	泉 潤一郎	45	男	愛知県	1:26:48	0:17:31	27	0:40:46	45	0:58:17	39	0:28:31	41		35		45-49歳男子	5
40	1392	北河 絵美	50	女	愛知県	1:27:09	0:15:48	16	0:43:47	62	0:59:35	43	0:27:34	37			5	50-54歳女子	1
41	1358	小崎 正喜	62	男	愛知県	1:27:30	0:17:44	28	0:37:50	34	0:55:34	26	0:31:56	56		36		60-64歳男子	3
42	1348	鈴木 麻知宇	56	男	愛知県	1:27:41	0:17:59	31	0:38:46	37	0:56:45	32	0:30:56	49		37		55-59歳男子	3
43	1367	落合 正久	67	男	愛知県	1:28:15	0:16:56	23	0:38:47	38	0:55:43	28	0:32:32	59		38		65-69歳男子	2
44	1377	中野 美玖	24	女	兵庫県	1:28:21	0:20:20	42	0:40:50	46	1:01:10	45	0:27:11	34			6	24歳以下女子	1
45	1335	森園 恵介	49	男	愛知県	1:29:39	0:22:01	55	0:36:25	21	0:58:26	40	0:31:13	54		39		45-49歳男子	6
46	1306	中 遥平	25	男	東京都	1:30:36	0:21:11	48	0:41:15	49	1:02:26	49	0:28:10	39		40		25-29歳男子	6
47	1394	倉橋 奈津子	66	女	愛知県	1:31:01	0:18:29	32	0:44:09	63	1:02:38	50	0:28:23	40			7	65-69歳女子	1
48	1337	片山 裕治	50	男	愛知県	1:32:10	0:19:24	38	0:42:07	54	1:01:31	46	0:30:39	48		41		50-54歳男子	7
49	1340	浅野 陽	51	男	愛知県	1:32:33	0:23:33	63	0:41:30	50	1:05:03	55	0:27:30	35		42		50-54歳男子	8
50	1353	宮川 直樹	59	男	愛知県	1:32:48	0:21:30	50	0:40:05	41	1:01:35	47	0:31:03	51	10	43		55-59歳男子	4
51	1391	小林 智子	50	女	愛知県	1:32:50	0:21:52	54	0:43:26	61	1:05:18	58	0:27:32	36			8	50-54歳女子	2
52	1345	土屋 俊英	54	男	長野県	1:34:45	0:22:03	57	0:42:12	55	1:04:15	54	0:30:30	46		44		50-54歳男子	9
53	1383	櫻井 里衣子	35	女	奈良県	1:34:49	0:21:45	53	0:42:00	53	1:03:45	51	0:31:04	52			9	35-39歳女子	1
54	1357	浅沼 宏和	62	男	静岡県	1:34:55	0:22:09	59	0:41:41	51	1:03:50	52	0:31:05	53		45		60-64歳男子	4
55	1355	伊藤 秀司	61	男	愛知県	1:35:06	0:24:42	66	0:40:21	42	1:05:03	56	0:30:03	44		46		60-64歳男子	5
56	1372	塚本 光雄	71	男	大阪府	1:35:51	0:19:23	37	0:45:50	68	1:05:13	57	0:30:38	47		47		70-74歳男子	3
57	1363	松浦 一志	65	男	大阪府	1:38:15	0:20:25	44	0:36:29	22	0:56:54	33	0:41:21	72		48		65-69歳男子	3
58	1316	若山 成芳	34	男	栃木県	1:39:10	0:19:02	34	0:49:06	72	1:08:08	64	0:31:02	50		49		30-34歳男子	2
59	1369	苅部 明弘	68	男	愛知県	1:40:28	0:21:36	52	0:42:17	56	1:03:53	53	0:36:35	67		50		65-69歳男子	4
60	1354	山本 英朗	60	男	愛知県	1:40:55	0:21:05	46	0:45:12	66	1:06:17	62	0:34:38	62		51		60-64歳男子	6
61	1349	磯部 稔	56	男	愛知県	1:40:55	0:23:21	62	0:42:24	57	1:05:45	60	0:35:10	65		52		55-59歳男子	5
62	1361	鈴木 克広	64	男	愛知県	1:41:01	0:21:34	51	0:44:43	64	1:06:17	63	0:34:44	64		53		60-64歳男子	7
63	1327	伊藤 篤史	45	男	三重県	1:41:02	0:26:12	69	0:42:26	58	1:08:38	65	0:32:24	58		54		45-49歳男子	7
64	1364	大滝 祐吉	66	男	長野県	1:41:27	0:25:29	67	0:40:23	43	1:05:52	61	0:35:35	66		55		65-69歳男子	5
65	1311	宮坂 大也	28	男	愛知県	1:43:10	0:17:27	25	0:48:15	71	1:05:42	59	0:37:28	70		56		25-29歳男子	7
66	1376	高木 茂雄	83	男	大阪府	1:43:19	0:27:45	71	0:41:58	52	1:09:43	67	0:33:36	60		57		80歳以上男子	1
67	1378	久保田 夏瑚	28	女	静岡県	1:43:48	0:25:57	68	0:45:39	67	1:11:36	71	0:32:12	57			10	25-29歳女子	1
68	1375	加藤 信之	75	男	静岡県	1:43:57	0:23:57	64	0:46:22	69	1:10:19	68	0:33:38	61		58		75-79歳男子	1
69	1381	立田 千香子	33	女	愛知県	1:44:21	0:26:26	70	0:43:14	60	1:09:40	66	0:34:41	63			11	30-34歳女子	2
TOV	1373	葛谷 五彦	72	男	愛知県	1:47:57	0:28:22	73	0:42:37	59	1:10:59	69	0:36:58	68				70-74歳男子	
TOV	1347	野上 良治	56	男	大阪府	1:48:57	0:22:02	56	0:49:33	73	1:11:35	70	0:37:22	69				55-59歳男子	
TOV	1323	伊藤 晃	41	男	愛知県	1:53:34	0:28:15	72	0:45:07	65	1:13:22	72	0:40:12	71				40-44歳男子	
TOV	1359	石田 正人	63	男	愛知県	2:03:04	0:29:44	74	0:46:43	70	1:16:27	73	0:46:27	73	10			60-64歳男子	
DNF	1390	五町森 仁子	49	女	兵庫県		0:22:41	61										45-49歳女子	
DNF	1307	山本 健人	26	男	愛知県													25-29歳男子	
DNF	1312	西川 育弥	28	男	愛知県													25-29歳男子	
DNF	1317	岩永 雅靖	35	男	愛知県													35-39歳男子	
DNF	1320	村上 肇規	39	男	愛知県													35-39歳男子	
DNF	1371	斎藤 秀司	70	男	三重県													70-74歳男子	
DNF	1385	本荘 直子	44	女	愛知県													40-44歳女子	
DNF	1388	戸塚 詠子	45	女	静岡県													45-49歳女子	
DNF	1393	杉浦 真理子	56	女	愛知県													55-59歳女子	
DNS	1324	村上 陽介	42	男	愛知県													40-44歳男子	
DNS	1326	小久保 勝大	44	男	愛知県													40-44歳男子	
DNS	1329	山田 武義	45	男	愛知県													45-49歳男子	
DNS	1343	中矢 政和	52	男	愛媛県													50-54歳男子	
DNS	1350	池田 英之介	57	男	愛知県													55-59歳男子	
DNS	1351	三宅 正彦	57	男	愛知県													55-59歳男子	
DNS	1362	松原 浩二	65	男	愛知県													65-69歳男子	
DNS	1365	佐光 淳司	66	男	大阪府													65-69歳男子	
DNS	1368	岸田 年弘	68	男	滋賀県													65-69歳男子	
DNS	1379	伊藤 冴	30	女	東京都													30-34歳女子	
DNS	1387	山口 朋美	45	女	愛知県													45-49歳女子	
DNS	1389	古田 亜希子	48	女	静岡県													45-49歳女子	
