Overall_Rank	Gender_Rank	Div_Rank	Bib	Name	Gender	Division	Country	Club	Penalty	Swim	T1	Bike	T2	Run	Total_Time
1650	1506	140	1676	Wolfgang Kloß-Weckert	M	M50-54	DEU	VfL Waiblingen		01:32:04	00:04:05	05:30:38	00:05:22	04:21:33	11:33:40
1651	145	10	1520	Sarah Kolkmann	F	W45-49	DEU	SV Greven Triathlon		01:14:52	00:02:15	05:31:28	00:05:11	04:39:56	11:33:41
1652	1507	51	2501	Bruno Galliard	M	M55-59	CHE	bRUNo		01:25:12	00:07:57	05:52:22	00:04:27	04:03:49	11:33:45
1653	1508	16	2014	Armin Wagner	M	M60-64	DEU	Standard Wire #8		01:38:56	00:04:07	05:40:02	00:01:59	04:09:04	11:34:06
1654	1509	141	1758	Tobias Widmann	M	M50-54	DEU			01:22:40	00:02:29	05:28:14	00:03:33	04:37:14	11:34:08
1655	1510	283	1449	Diego Ceballos Carmona	M	M40-44	MEX	Apex Endurance Team		01:32:43	00:03:55	05:47:19	00:06:16	04:04:14	11:34:25
1656	1511	284	2151	Harald Krapf	M	M40-44	DEU	Twin		01:24:04	00:03:39	05:34:44	00:02:46	04:29:15	11:34:27
1657	1512	247	2650	Thomas Holenweger	M	M45-49	CHE			01:17:44	00:03:01	05:44:16	00:02:51	04:26:41	11:34:31
1658	1513	122	2978	Angus Anderson	M	M25-29	USA			00:59:03	00:06:56	06:05:42	00:04:31	04:18:29	11:34:38
1659	1514	315	3365	Philipp Freiberger	M	M35-39	DEU	Matrix Multisport		01:15:37	00:04:33	05:47:41	00:03:23	04:23:29	11:34:41
1660	1515	52	1276	Alister Fletcher	M	M55-59	GBR	Grimsby Triathlon Club		01:25:17	00:05:00	05:37:53	00:04:30	04:22:03	11:34:41
1661	1516	248	2455	Vladyslav Studinskyi	M	M45-49	UKR	KIT		01:43:15	00:05:36	06:05:20	00:04:39	03:36:15	11:35:02
1662	1517	142	2123	Torsten Händel	M	M50-54	DEU	Große Seepferdchen Rostock		01:45:13	00:03:39	05:54:06	00:04:37	03:47:33	11:35:05
1663	146	48	1154	Loona Pärnakivi	F	W30-34	EST	Triatloniklubi UP43		01:24:06	00:03:56	06:03:33	00:03:09	04:00:35	11:35:16
1664	147	16	2330	Victoria Breidling	F	W25-29	DEU	DSW12 Darmstadt Triathlon		01:20:34	00:03:12	05:41:37	00:02:45	04:27:18	11:35:24
1665	1518	263	3017	Oskar Bamer	M	M30-34	AUT			01:05:11	00:04:26	05:11:19	00:03:52	05:10:47	11:35:32
1666	148	49	1071	Marie Kalkusová	F	W30-34	CZE	PRO TRI ACADEMY		01:21:05	00:04:29	05:59:17	00:01:53	04:08:58	11:35:40
1667	1519	264	823	Kevin Löhlein	M	M30-34	DEU	Büchenbach		01:17:16	00:03:14	05:39:23	00:03:07	04:32:44	11:35:41
1668	149	11	1870	Janine Schulschek	F	W45-49	DEU	LC Marathon Rotenburg		01:25:50	00:03:22	06:02:27	00:02:27	04:01:41	11:35:43
1669	1520	53	2293	Tibor Bazso	M	M55-59	HUN	Vasi Triatlon SE		01:23:59	00:04:30	05:55:40	00:07:03	04:04:35	11:35:45
1670	1521	143	1562	Konstantinos Hoursoglou	M	M50-54	CHE	Geneva Triathlon		01:06:18	00:03:38	05:39:26	00:03:51	04:42:39	11:35:50
1671	1522	285	1541	Michael Münnix	M	M40-44	DEU			01:25:21	00:06:15	05:50:52	00:03:29	04:10:03	11:35:59
1672	1523	144	2885	Sven Sündermann	M	M50-54	DEU	SC Weyhe Triathlon		01:24:08	00:06:47	05:50:17	00:03:14	04:11:38	11:36:02
1673	1524	249	3064	Jason Roberts	M	M45-49	AUS	Helix		01:27:17	00:06:57	05:50:03	00:06:30	04:05:22	11:36:07
1674	1525	54	1754	Andrew Kilshaw	M	M55-59	AUS			01:14:28	00:03:18	05:57:21	00:04:14	04:16:49	11:36:08
1675	150	9	1836	Priska Föllmi	F	W50-54	CHE	TEAM circutec		01:33:01	00:03:40	05:58:16	00:04:36	03:56:41	11:36:13
1676	1526	286	1491	Mark Lee	M	M40-44	GBR	Havering Tri		01:27:02	00:04:32	05:15:26	00:03:15	04:46:06	11:36:19
1677	151	19	2884	Sandra Blanz	F	W40-44	DEU			01:15:19	00:04:08	05:57:35	00:04:31	04:14:52	11:36:23
1678	1527	265	1869	Yannic Widulle	M	M30-34	DEU			01:30:06	00:03:09	05:44:55	00:02:07	04:16:13	11:36:28
1679	1528	250	1675	Martin Öhm	M	M45-49	DEU	RSC Göttingen e. V.		01:50:53	00:05:27	05:35:04	00:04:11	04:00:57	11:36:31
1680	1529	287	1621	Carsten Philipp Rohmann	M	M40-44	DEU	Eintracht Frankfurt Triathlon		01:29:47	00:05:18	05:48:10	00:04:53	04:08:29	11:36:35
1681	1530	145	2117	Markus Schubert	M	M50-54	DEU	SC DHfK Leipzig e.V. Triathlon		01:14:49	00:04:54	05:41:12	00:05:24	04:30:22	11:36:39
1682	1531	316	1238	Pascal Pauli	M	M35-39	CHE	Trainierbar		01:34:08	00:04:18	05:32:06	00:04:20	04:21:58	11:36:48
1683	1532	288	2166	Christian Conrad	M	M40-44	DEU	SV Sulmetingen Triathlon e.V.		01:21:33	00:06:37	05:37:47	00:04:00	04:26:55	11:36:50
1684	1533	6	701	Urbano Ferrazzi	M	M65-69	ITA	DOLOTEAM		01:29:39	00:03:30	05:57:13	00:03:51	04:02:43	11:36:53
1685	1534	123	2142	Lukas Wakolbinger	M	M25-29	AUT	Mach3 Köln e.V.		01:26:32	00:03:28	05:53:28	00:02:50	04:10:41	11:36:56
1686	1535	317	2409	Marcel Jones	M	M35-39	DEU	Erdinger Active Team		01:31:01	00:04:06	05:39:07	00:04:29	04:18:22	11:37:02
1687	1536	251	2683	Martin Takes	M	M45-49	NLD	Wildcats SVB		01:27:38	00:05:28	05:20:51	00:03:53	04:39:15	11:37:02
1688	1537	266	2268	Loris Manzke	M	M30-34	DEU	Road Busters		01:26:45	00:04:19	05:39:19	00:02:54	04:23:50	11:37:06
1689	1538	267	2791	Christoph Waidringer	M	M30-34	AUT	Top Team Tri		01:17:41	00:04:48	05:27:53	00:04:36	04:42:14	11:37:11
1690	1539	252	2680	Björn-Arne Polzin	M	M45-49	DEU	TriZone Rügen		01:27:31	00:05:51	05:32:00	00:05:19	04:26:32	11:37:12
1691	1540	268	1933	Tobias Hübler	M	M30-34	DEU	DSW12 Darmstadt Triathlon		01:28:19	00:03:34	05:42:53	00:02:28	04:20:09	11:37:21
1692	1541	318	2875	Johannes Hörmann	M	M35-39	DEU			01:41:12	00:09:48	05:47:18	00:03:34	03:55:44	11:37:35
1693	1542	55	796	Geoff Miller	M	M55-59	AUS	Reed Performance Group		01:14:15	00:05:02	05:23:51	00:07:23	04:47:08	11:37:36
1694	1543	253	2878	Sven Möller	M	M45-49	DEU	Erdinger Active Team		01:33:59	00:05:01	06:00:36	00:04:07	03:54:03	11:37:43
1695	152	50	2564	Nicole Akkermans	F	W30-34	NLD	TV Energie		01:12:36	00:06:23	05:47:26	00:06:43	04:24:40	11:37:46
1696	1544	269	2602	Tobias Hinze	M	M30-34	DEU			01:36:06	00:04:35	05:41:22	00:04:30	04:11:22	11:37:53
1697	1545	124	1728	Michael Walmsley	M	M25-29	AUS			01:05:07	00:02:09	05:52:54	00:02:11	04:35:34	11:37:53
1698	1546	56	1388	O Jin Kim	M	M55-59	KOR	Jaemiro		01:25:56	00:04:05	06:13:38	00:05:00	03:49:17	11:37:55
1699	1547	289	1787	Micha Schimmel	M	M40-44	NLD			01:21:42	00:03:11	05:25:11	00:03:45	04:44:19	11:38:06
1700	1548	319	1798	Jose Abreu	M	M35-39	GTM			01:30:31	00:10:19	05:48:05	00:11:03	03:58:19	11:38:16
1701	1549	320	2144	Pawel Stasiak	M	M35-39	POL	TRIMP		01:21:29	00:04:55	05:31:08	00:03:56	04:36:49	11:38:16
1702	1550	57	2274	Kyle Stone	M	M55-59	USA	MATT HANSON RACING		01:24:45	00:07:40	05:46:57	00:06:46	04:12:14	11:38:20
1703	1551	17	3133	Stephan Oberle	M	M60-64	DEU	SC1900 Villingen		01:33:34	00:04:47	05:40:00	00:02:29	04:17:34	11:38:22
1704	1552	146	2451	Matt Bott	M	M50-54	AUS	Northcoast Triclub		01:24:49	00:10:01	05:46:08	00:04:13	04:13:16	11:38:25
1705	1553	254	1567	Maximilian Beilharz	M	M45-49	DEU			01:28:38	00:05:29	05:39:50	00:06:35	04:18:04	11:38:33
1706	1554	1	86	Niels Madsen	M	M70-74	NZL	Wellington Triathlon Club		01:20:21	00:05:05	05:36:41	00:07:58	04:28:33	11:38:35
1707	153	25	2723	Vanessa Mandok	F	W35-39	DEU	ESV Ingolstadt Triathlon		01:16:55	00:05:50	05:47:08	00:03:09	04:25:38	11:38:37
1708	1555	147	2790	Steffen Schneider	M	M50-54	DEU	Moritzburger Triathlonverein		01:31:19	00:06:08	05:28:25	00:04:25	04:28:24	11:38:40
1709	1556	255	2553	Octavian Negrea	M	M45-49	CHE			01:25:59	00:08:34	05:42:21	00:05:08	04:16:42	11:38:43
1710	1557	270	3183	Viktor Varga	M	M30-34	HUN			01:28:41	00:06:23	05:45:29	00:04:18	04:14:00	11:38:49
1711	1558	148	2394	Brad Lintern	M	M50-54	GBR	Trisurrey		01:17:21	00:05:31	05:30:09	00:05:14	04:40:39	11:38:52
1712	1559	256	2928	Guido Groet	M	M45-49	NLD	DTC Heerhugowaard		01:27:18	00:08:31	05:56:28	00:05:13	04:01:26	11:38:54
1713	1560	58	1876	Nikolaus Ferstl	M	M55-59	DEU	TSV Falkenstein		01:42:59	00:05:17	05:41:30	00:03:54	04:05:17	11:38:55
1714	1561	257	2331	Joao Beltrao	M	M45-49	PRT			01:36:18	00:05:01	05:57:28	00:04:38	03:55:32	11:38:55
1715	1562	258	1874	Timo Diefenbacher	M	M45-49	DEU	Kraichgau Triathlon		01:13:27	00:04:35	05:33:20	00:03:43	04:43:56	11:39:00
1716	1563	259	1816	Yerzhan Zhakypbek	M	M45-49	KAZ			01:28:50	00:07:16	05:39:00	00:06:48	04:17:11	11:39:02
1717	1564	290	1285	Tim Hartinger	M	M40-44	DEU	Team Klinikum Nürnberg		01:38:09	00:04:34	05:23:43	00:06:55	04:25:51	11:39:10
1718	1565	59	1625	Markus Probst	M	M55-59	DEU	MAPROFIT		01:35:44	00:04:18	05:38:46	00:02:52	04:17:39	11:39:17
1719	1566	321	2828	Matti Hinz	M	M35-39	DEU			01:47:37	00:08:05	05:22:58	00:05:22	04:15:19	11:39:20
1720	1567	149	1925	Faris Abbas	M	M50-54	DEU	SG Poing		01:29:13	00:05:03	06:06:57	00:02:27	03:55:52	11:39:30
1721	1568	322	2148	Michael Bienek	M	M35-39	DEU			01:33:25	00:05:14	06:00:23	00:05:48	03:54:45	11:39:34
1722	1569	260	1924	Robert Wiedemer	M	M45-49	DEU	Erdinger Active Team		01:23:44	00:10:33	05:43:35	00:05:10	04:16:42	11:39:42
1723	1570	291	1430	Daniel Mcfarland	M	M40-44	AUS	Coogee Triathlon Club		01:29:42	00:04:14	05:44:46	00:04:25	04:16:37	11:39:42
1724	1571	18	2415	Frank Simon	M	M60-64	DEU	SV Greven Triathlon		01:22:54	00:06:58	05:52:32	00:03:15	04:14:07	11:39:45
1725	1572	271	2550	Bergtór Tórsteinsson	M	M30-34	FRO	Norðstrok		01:13:42	00:03:47	05:41:00	00:03:16	04:38:04	11:39:46
1726	154	4	1972	Marion Beitz	F	W55-59	DEU	DATEV		01:38:58	00:04:40	06:00:14	00:05:52	03:50:03	11:39:46
1727	1573	261	2489	Tilo Heilmann	M	M45-49	DEU	Eintracht Frankfurt Triathlon		01:50:50	00:07:34	05:34:23	00:06:45	04:00:21	11:39:52
1728	1574	262	1947	Primoz Nerad	M	M45-49	SVN	NGS		01:36:37	00:07:10	05:27:58	00:06:47	04:21:22	11:39:52
1729	1575	272	1439	Christian Wittenbrink	M	M30-34	DEU			01:00:33	00:02:57	05:39:43	00:02:14	04:54:33	11:39:58
1730	1576	273	659	Mark Hooker	M	M30-34	GBR	NPNG		01:28:08	00:06:10	05:12:51	00:03:06	04:49:52	11:40:06
1731	1577	60	2887	Frank Wehran	M	M55-59	DEU	Nordtriathleten Oberhausen		01:45:52	00:06:29	05:31:55	00:02:51	04:13:12	11:40:18
1732	155	12	2110	Steffy Riedel	F	W45-49	DEU	DATEV		01:37:31	00:03:46	05:50:28	00:07:06	04:01:29	11:40:18
1733	1578	292	1549	Jonas Moll	M	M40-44	DEU	KickAss Sports		01:21:18	00:05:14	05:29:33	00:02:29	04:41:55	11:40:27
1734	1579	323	2960	Nicolas Hiege	M	M35-39	DEU	Power&Pace		01:23:38	00:04:11	05:40:38	00:05:53	04:26:18	11:40:36
1735	1580	263	2799	Marc Goergen	M	M45-49	LUX	CAEG		01:46:32	00:08:13	05:34:29	00:04:11	04:07:21	11:40:43
1736	1581	293	1956	Levent Sahin	M	M40-44	DEU	SCPE München		01:22:57	00:07:15	05:43:57	00:05:29	04:21:10	11:40:46
1737	1582	19	1597	Mattes Hetterscheidt	M	M60-64	DEU	Hettsport		01:28:05	00:05:50	05:53:51	00:02:45	04:10:18	11:40:47
1738	156	13	2811	Mareike Lehnhardt	F	W45-49	DEU	TSV Jahn Freising Triathlon		01:27:39	00:03:29	05:47:38	00:04:52	04:17:16	11:40:52
1739	1583	150	2172	Andrew Screech	M	M50-54	GBR	Leighton Buzzard Triathlon Club		01:29:21	00:08:14	05:54:47	00:05:12	04:03:21	11:40:54
1740	157	5	2475	Doris Kindl	F	W55-59	AUT	TriPower Wimberger Freistadt		01:32:14	00:05:12	05:59:29	00:05:46	03:58:16	11:40:54
1741	1584	151	2298	Jürgen Kröber	M	M50-54	DEU			01:25:10	00:04:19	05:51:55	00:05:54	04:13:41	11:40:57
1742	158	14	2236	Tracey Schmidt	F	W45-49	AUS	Rockingham Triathlon Club		01:41:44	00:04:46	05:32:40	00:03:11	04:18:43	11:41:02
1743	159	20	2767	Martina Sonntag	F	W40-44	DEU			01:28:42	00:05:55	05:44:42	00:05:18	04:16:30	11:41:06
1744	1585	294	1037	André Groß	M	M40-44	DEU			01:27:21	00:06:38	05:46:05	00:03:31	04:17:36	11:41:09
1745	1586	295	1383	Andzejus Cernikovas	M	M40-44	LTU	4 Performance UK		01:27:12	00:07:32	05:49:10	00:08:16	04:09:12	11:41:21
1746	1587	296	215	Alexander Linn	M	M40-44	DEU			01:29:15	00:03:58	05:44:22	00:04:33	04:19:16	11:41:23
1747	1588	297	2302	Jonathan Pallud	M	M40-44	FRA	AIX SAVOIE TRIATHLON		01:19:04	00:03:32	05:53:23	00:03:58	04:21:34	11:41:28
1748	160	51	3629	Vera Maag	F	W30-34	DEU			01:25:50	00:04:32	06:11:24	00:03:07	03:56:39	11:41:30
1749	1589	324	2756	Fabian Mertens	M	M35-39	DEU			01:41:15	00:06:28	05:44:22	00:05:55	04:03:38	11:41:35
1750	1590	298	99	Stefan Schmidt	M	M40-44	DEU	ERDINGER active Team		01:20:29	00:05:53	05:19:59	00:01:40	04:53:41	11:41:40
1751	1591	152	2130	Andreas Mack	M	M50-54	DEU	Team Erdinger Alkoholfrei		01:23:55	00:05:16	05:22:00	00:02:53	04:47:42	11:41:44
1752	1592	264	2528	Patrick Bieling	M	M45-49	DEU			01:25:47	00:07:30	05:43:38	00:05:32	04:19:25	11:41:50
1753	1593	20	2070	Uwe Stoschek	M	M60-64	DEU	Zeppelin-Team OSC Potsdam		01:45:35	00:04:21	05:12:31	00:04:44	04:34:48	11:41:57
1754	1594	325	2485	Kay Hennig	M	M35-39	DEU	Eintracht Frankfurt Triathlon		01:30:55	00:04:13	05:52:41	00:04:28	04:09:44	11:41:59
1755	1595	299	1626	Christoph Stibl	M	M40-44	AUT			01:30:23	00:02:38	05:18:49	00:02:48	04:47:26	11:42:03
1756	1596	125	2433	Christopher Schneider	M	M25-29	DEU	LSV Ladenburg		01:23:23	00:04:47	05:37:37	00:03:41	04:32:47	11:42:14
1757	161	17	2434	Jana Roth	F	W25-29	DEU	LSV Ladenburg		01:14:58	00:04:04	05:46:49	00:03:37	04:32:48	11:42:14
1758	1597	265	1433	Gunnar Buason	M	M45-49	ISL	Skövde Triathlon		01:31:57	00:02:33	05:27:23	00:02:51	04:37:42	11:42:24
1759	162	6	1968	Sabine Von Laar	F	W55-59	DEU	Triabolos Triathlon Hamburg e.V.		01:27:02	00:04:21	05:42:03	00:06:41	04:22:44	11:42:48
1760	1598	266	2188	Richard Brel	M	M45-49	FRA	Lomme Nat Tri		01:20:43	00:03:54	05:23:32	00:04:34	04:50:08	11:42:50
1761	163	26	2154	Sabrina Wegner	F	W35-39	DEU	Tri-Geckos Dortmund e.V.		01:14:59	00:04:09	05:54:13	00:02:38	04:26:53	11:42:50
1762	1599	61	2641	Arndt Platte	M	M55-59	DEU	SC Egloffstein		01:20:03	00:06:35	05:54:40	00:03:45	04:18:04	11:43:05
1763	1600	274	878	Kevin Neumann	M	M30-34	DEU			01:27:57	00:04:20	05:16:18	00:05:37	04:48:58	11:43:08
1764	1601	267	1033	Marc Behring	M	M45-49	DEU	Triathlon Team Ratingen 08		01:32:02	00:03:12	05:16:30	00:02:53	04:48:33	11:43:08
1765	1602	326	2152	Benjamin Göhmann	M	M35-39	DEU	FK Pirmasens Endurance Team		01:15:57	00:04:47	06:28:58	00:02:31	03:50:57	11:43:08
1766	1603	268	1500	Andrey Varchenko	M	M45-49	LVA	TUSA TRI TEAM		01:40:58	00:05:05	05:39:01	00:07:06	04:11:09	11:43:16
1767	1604	269	2594	James Cheesman	M	M45-49	GBR	Blackwater Valley Runners		01:37:22	00:02:27	05:57:57	00:01:54	04:03:51	11:43:30
1768	1605	300	1580	Johannes Bergler	M	M40-44	DEU	DJK Weiden		01:23:32	00:04:40	05:41:46	00:06:03	04:27:35	11:43:33
1769	1606	153	3207	Thomas Vetter	M	M50-54	DEU	Gaensefurther Sportbewegung		01:21:26	00:07:40	05:47:47	00:06:55	04:19:53	11:43:38
1770	1607	270	1091	Jens Radstaak	M	M45-49	DEU	me-mylifemyjob		01:19:05	00:04:02	05:52:09	00:04:16	04:24:09	11:43:39
1771	1608	154	1193	Maksim Vasilev	M	M50-54		BODRYE		01:19:09	00:05:45	06:01:59	00:04:36	04:12:15	11:43:42
1772	1609	62	1811	Stefan Gatersleben	M	M55-59	DEU			01:11:23	00:04:23	05:29:26	00:03:55	04:54:45	11:43:50
1773	1610	301	1398	Xavier Pinho	M	M40-44	PRT	Tristars de Cannes		01:17:55	00:02:51	05:22:12	00:02:48	04:58:07	11:43:51
1774	1611	126	2737	Jonathan Krämer	M	M25-29	DEU			01:37:47	00:08:12	05:31:02	00:05:39	04:21:14	11:43:52
1775	164	52	731	Theresa Meier	F	W30-34	DEU	TSV Gaimersheim		01:13:58	00:05:15	05:34:45	00:03:08	04:46:49	11:43:54
1776	1612	155	1517	Jacques Caillaud	M	M50-54	FRA			01:28:04	00:05:32	05:52:02	00:06:23	04:12:02	11:44:01
1777	1613	302	2705	Jan Lünemann	M	M40-44	DEU			01:51:36	00:05:14	05:45:47	00:01:37	03:59:55	11:44:06
1778	1614	156	2011	Thorsten Rockstroh	M	M50-54	DEU	KSC Aken 1998 e.V.		01:20:43	00:04:16	05:41:58	00:04:44	04:32:30	11:44:09
1779	1615	327	2829	Dennis Hartmann	M	M35-39	DEU	TG Viktoria Augsburg		01:29:22	00:05:51	05:38:15	00:09:19	04:21:24	11:44:09
1780	1616	271	2177	Ross Skelton	M	M45-49	AUS	North Coast Tri Club		01:16:07	00:03:55	06:09:42	00:04:32	04:09:58	11:44:13
1781	1617	127	3591	Levin Uhländer	M	M25-29	DEU	MACH3 Köln e.V		01:25:02	00:08:13	05:45:46	00:04:37	04:20:37	11:44:13
1782	165	18	1653	Lieke Neplenbroek	F	W25-29	NLD	DLC aachen		01:11:45	00:03:01	05:54:28	00:03:03	04:32:00	11:44:14
1783	1618	328	2687	Matthias Kiehl	M	M35-39	DEU	RheinMoselRunners Koblenz		01:30:43	00:04:26	05:57:05	00:03:31	04:08:34	11:44:17
1784	1619	329	2585	Calum Bradbury	M	M35-39	GBR			01:25:39	00:07:06	05:54:22	00:02:32	04:14:44	11:44:20
1785	1620	303	2576	Edward Revell	M	M40-44	GBR			01:24:26	00:10:05	06:05:22	00:05:26	03:59:05	11:44:21
1786	1621	304	2024	Pierre Noraz	M	M40-44	FRA	ATAC Amsterdam Triathlon and Cycling club		01:27:18	00:04:41	06:01:38	00:02:42	04:08:15	11:44:31
1787	166	19	2258	Nina Gerdes	F	W25-29	DEU			01:17:42	00:04:27	05:46:01	00:03:22	04:33:04	11:44:34
1788	1622	305	1236	Tobias Dietrich	M	M40-44	DEU	TV Velburg		01:33:02	00:02:38	05:38:50	00:02:11	04:28:10	11:44:49
1789	1623	306	1509	Markus Sprengel	M	M40-44	DEU	Muddy Fox Running Rocks e.V.		01:31:28	00:03:12	05:04:09	00:06:39	04:59:25	11:44:52
1790	167	53	1854	Beeke Hartmann	F	W30-34	DEU	TriSport Kiel		01:14:21	00:02:53	05:59:29	00:02:21	04:26:01	11:45:03
1791	1624	330	2360	Ido Guterman	M	M35-39	ISR	Iron Project		01:26:40	00:05:21	05:36:55	00:04:33	04:31:38	11:45:04
1792	1625	307	1815	Andoitz Arguinzoniz Zarraua	M	M40-44	ESP	Sestao Thriatloi Taldea		01:21:55	00:06:04	05:51:43	00:05:32	04:19:54	11:45:05
1793	1626	331	2969	Brendan Condon	M	M35-39	IRL	South Coast Triathlon		01:24:09	00:05:08	06:18:37	00:02:44	03:54:36	11:45:13
1794	1627	332	1120	Julian Knierim	M	M35-39	DEU	Triathlon Club Bremen		01:19:39	00:04:43	05:30:57	00:02:42	04:47:18	11:45:16
1795	1628	308	1934	Maurice Debatin	M	M40-44	DEU			01:34:11	00:06:45	05:53:35	00:05:57	04:04:53	11:45:20
1796	1629	63	2245	Paul Gerard	M	M55-59	GBR	Blackwater Triathlon Club		01:23:53	00:03:47	05:34:09	00:05:33	04:38:11	11:45:31
1797	168	27	2661	Susanne Kloeber	F	W35-39	DEU	TG Viktoria Augsburg		01:09:28	00:06:36	06:02:04	00:06:48	04:20:42	11:45:36
1798	1630	309	2382	Thomas Feidieker	M	M40-44	DEU	TuS Hasloh		01:43:25	00:06:07	05:17:22	00:03:52	04:34:59	11:45:42
1799	1631	157	1679	Christian Jeske	M	M50-54	DEU	VfB Fallersleben		01:17:33	00:02:30	05:43:59	00:04:49	04:36:53	11:45:43
1800	1632	158	1068	David Lindsay	M	M50-54	GBR			01:34:39	00:04:05	05:30:49	00:05:16	04:31:14	11:46:00
1801	1633	21	3077	Heinz Krenn	M	M60-64	DEU	WSV Otterskirchen		01:21:40	00:04:07	05:30:26	00:03:17	04:46:32	11:46:01
1802	1634	128	2259	Jonathan Heiden	M	M25-29	DEU			01:26:03	00:04:45	05:29:46	00:04:39	04:40:51	11:46:02
1803	1635	159	2372	Spencer Lawrence	M	M50-54	GBR	Swansea Vale Triathlon		01:19:23	00:04:00	05:39:34	00:06:09	04:37:04	11:46:08
1804	1636	310	3609	Andreas Breil-Wirth	M	M40-44	DEU	TV Schiefbahn		01:26:05	00:06:53	06:24:04	00:04:39	03:44:29	11:46:09
1805	1637	275	1575	Jose Santos Hoyos	M	M30-34	USA	Flow State		01:19:40	00:03:26	05:17:38	00:09:53	04:55:41	11:46:16
1806	1638	276	2843	Phillip Pitzschel	M	M30-34	DEU			01:25:39	00:06:28	05:49:36	00:02:27	04:22:12	11:46:19
1807	169	54	2729	Sara Zwirtmayr	F	W30-34	AUT	Tri Team 1.USC Traun		01:14:34	00:05:35	06:03:18	00:03:13	04:19:51	11:46:29
1808	1639	272	2213	Teemu Rytkönen	M	M45-49	FIN	TrivaTeam		01:26:11	00:05:15	05:48:27	00:05:03	04:21:37	11:46:31
1809	1640	311	138	Dauren Nurzak	M	M40-44	KAZ			01:25:57	00:03:33	05:54:54	00:06:19	04:15:54	11:46:34
1810	1641	312	2952	Markus Schweda	M	M40-44	DEU			01:35:21	00:08:45	06:09:13	00:05:10	03:48:09	11:46:35
1811	1642	64	1920	Oliver Radermacher	M	M55-59	DEU	RTC Frechen 80		01:39:38	00:04:03	05:46:57	00:04:18	04:11:51	11:46:44
1812	1643	333	74	Philipp Bosshard	M	M35-39	CHE	Home of Triathlon St. Moritz		01:26:06	00:04:29	05:49:31	00:05:23	04:21:27	11:46:53
1813	1644	313	2946	Arnaud Ossi-Dissais	M	M40-44	FRA			01:34:51	00:05:01	05:53:48	00:05:48	04:07:34	11:47:00
1814	1645	334	2477	Benjamin Bergmann	M	M35-39	DEU	SG Eintracht Ebendorf		01:19:45	00:03:19	05:55:32	00:03:27	04:25:08	11:47:09
1815	1646	273	2519	Sascha Zapf	M	M45-49	DEU			01:30:44	00:07:14	05:41:43	00:06:21	04:21:12	11:47:11
1816	1647	65	2744	Tobias Tiller	M	M55-59	DEU	sv05 Würzburg		01:35:59	00:07:19	05:34:27	00:04:02	04:25:32	11:47:16
1817	1648	335	1954	Danny Blase	M	M35-39	DEU	SG Athletico Büdelsdorf		01:42:42	00:07:56	05:45:21	00:04:01	04:07:19	11:47:17
1818	170	21	2949	Michele Pot	F	W40-44	BEL	Wommelgem Endurance		01:28:01	00:04:37	06:12:04	00:03:38	03:59:01	11:47:20
1819	1649	22	1819	Mark Burke	M	M60-64	NZL			01:26:39	00:05:57	05:16:25	00:04:28	04:53:57	11:47:24
1820	1650	129	2445	Julius Loos	M	M25-29	DEU	Team Nikar Heidelberg		01:14:04	00:07:06	05:50:07	00:04:46	04:31:25	11:47:26
1821	1651	314	2666	Javier Torres	M	M40-44	USA			01:23:48	00:05:39	05:38:14	00:04:39	04:35:12	11:47:30
1822	1652	315	3366	Lars Baak	M	M40-44	NLD			01:23:45	00:07:41	06:06:46	00:06:15	04:03:12	11:47:38
1823	1653	160	1569	Tobias Breidert	M	M50-54	DEU	Eintracht Frankfurt Triathlon		01:23:05	00:05:32	05:42:10	00:03:28	04:33:26	11:47:40
1824	1654	274	2595	Ran Haimovich	M	M45-49	ISR	Run2tri		01:46:42	00:06:30	06:00:43	00:02:57	03:50:55	11:47:45
1825	1655	316	77	Tim Jäger	M	M40-44	DEU	TriAs Flensburg		01:13:39	00:05:37	05:43:15	00:08:26	04:36:58	11:47:53
1826	171	28	2149	Alexandra Heim	F	W35-39	DEU	Tri-Turtles Friedrichsthal		01:20:34	00:04:28	05:55:59	00:05:24	04:21:34	11:47:56
1827	1656	66	1904	Peter Deußen	M	M55-59	DEU	Triathlon Team Düsseldorf		01:27:59	00:05:06	05:52:32	00:03:11	04:19:14	11:48:00
1828	1657	336	661	Tony Walter-Herrmann	M	M35-39	DEU	Team Zoot		01:41:44	00:05:21	05:46:10	00:03:58	04:10:51	11:48:02
1829	172	55	2654	Kathrin Kaufmann	F	W30-34	DEU	Mach 3 Köln e.V.		01:23:36	00:06:08	05:43:52	00:04:12	04:30:18	11:48:04
1830	1658	317	2637	Sven Dankers	M	M40-44	DEU			01:23:35	00:06:17	05:35:45	00:03:09	04:39:26	11:48:09
1831	1659	337	1070	Ingo Krützen	M	M35-39	DEU			01:18:19	00:03:22	05:50:36	00:06:24	04:29:35	11:48:15
1832	1660	161	2319	Dylan De Lange	M	M50-54	NLD	Team YTIN		01:29:07	00:05:56	05:52:07	00:04:42	04:16:30	11:48:21
1833	1661	338	1249	Jan Hasenpusch	M	M35-39	DEU	Helios Triathlon Salzgitter		01:01:13	00:03:44	05:57:09	00:06:17	04:40:05	11:48:27
1834	1662	162	1946	Ben Reid	M	M50-54	GBR	Swansea Vale Tri		01:20:56	00:04:33	05:30:11	00:04:13	04:48:43	11:48:34
